HAT-218-0017881 1.011435e-01
HAT-219-0002920 4.421659e-02
HAT-220-0000158 8.203807e-02
HAT-218-0072529 1.588369e-01
HAT-218-0027397 6.693131e-02
HAT-220-0028934 4.157139e-02
HAT-173-0001444 8.555311e-02
HAT-219-0016868 5.948549e-02
HAT-263-0000227 4.192607e+00
HAT-219-0000594 9.992119e-02
HAT-173-0000327 5.733197e-02
HAT-175-0000346 9.266528e-01
HAT-174-0028787 7.999303e-02
HAT-146-0002902 6.383841e+01
HAT-173-0027959 9.853998e-02
HAT-175-0014192 9.883109e-02
HAT-086-0000003 1.222091e+00
HAT-365-0002849 1.612107e+01
HAT-219-0025404 6.816313e-02
HAT-218-0073281 5.969188e-02
HAT-219-0016638 9.558761e-02
HAT-214-0000502 1.179521e+01
HAT-219-0021043 9.064607e-02
HAT-174-0025562 7.195398e-02
HAT-174-0005906 5.871717e-02
HAT-388-0009084 7.131079e+00
HAT-218-0043845 8.760803e-02
HAT-358-0002859 1.994803e+01
HAT-219-0000008 7.420111e-02
HAT-219-0018943 3.141403e+00
HAT-218-0023154 5.773269e-02
HAT-219-0002646 6.001061e-02
HAT-169-0033728 3.380287e+00
HAT-336-0001025 3.585593e-01
HAT-219-0010450 6.127788e-02
HAT-218-0015751 3.492667e-02
HAT-174-0038959 9.911355e-02
HAT-260-0000012 1.346791e+00
HAT-241-0000276 4.812353e+00
HAT-218-0002226 7.487965e-02
HAT-173-0041766 8.972594e-02
HAT-219-0036720 6.379582e-02
HAT-173-0042318 1.028233e-01
HAT-310-0000007 4.080645e-01
HAT-170-0001944 2.073186e+01
HAT-219-0000260 7.988947e-02
HAT-219-0018570 5.433653e-02
HAT-218-0008872 7.937144e-02
HAT-219-0003071 7.407342e-02
HAT-220-0005724 8.168465e-02
HAT-089-0000593 5.559971e+00
HAT-219-0012726 8.027263e-02
HAT-219-0011401 3.271499e-01
HAT-218-0008671 8.132897e-02
HAT-219-0019772 6.692982e-02
HAT-174-0003918 1.028418e-01
HAT-242-0002550 5.062213e+00
HAT-389-0005677 3.961266e+00
HAT-265-0008649 6.421591e-02
HAT-126-0000785 1.097322e+01
HAT-260-0000056 1.645520e-01
HAT-219-0041612 4.999144e-02
HAT-437-0000003 1.010422e+00
HAT-173-0157782 9.306030e-02
HAT-174-0038608 2.553700e-02
HAT-260-0005322 2.666576e+00
HAT-219-0015402 7.365051e-02
HAT-148-0000552 1.276548e+02
HAT-342-0000136 1.112975e+00
HAT-174-0027575 8.184035e-02
HAT-411-0000270 4.912731e+00
HAT-218-0015311 1.863943e-01
HAT-435-0037669 6.171204e+00
HAT-219-0042661 5.382040e+00
HAT-238-0000847 1.897369e-01
HAT-219-0018264 1.105762e-01
HAT-218-0002636 7.982742e+01
HAT-173-0029816 7.779932e-02
HAT-388-0000043 1.252219e+00
HAT-219-0012773 4.841278e-02
HAT-218-0000645 1.003111e-01
HAT-174-0023291 6.176521e-02
HAT-264-0005253 8.204317e-02
HAT-284-0000002 1.669582e-01
HAT-175-0005756 4.984670e-02
HAT-219-0031298 5.862733e-02
HAT-242-0000618 1.794016e+00
HAT-257-0000138 4.072053e+00
HAT-265-0000553 7.022124e-02
HAT-219-0004457 4.879096e-02
HAT-174-0014269 7.201873e-02
HAT-218-0028596 6.248552e-02
HAT-218-0020278 5.596258e-02
HAT-293-0010408 6.434608e-02
HAT-219-0005596 5.910155e-02
HAT-173-0001810 1.323736e-01
HAT-173-0054223 1.311225e-01
HAT-266-0002850 9.080573e-02
HAT-174-0022603 5.391536e-02
HAT-218-0000018 7.582126e-02
HAT-220-0000145 1.315325e-01
HAT-211-0000020 1.337108e+00
HAT-219-0023673 5.465353e-02
HAT-384-0026676 1.345701e-01
HAT-388-0000012 1.156637e+00
HAT-260-0008474 2.207164e+00
HAT-192-0000391 8.324611e+00
HAT-218-0062944 6.840365e-02
HAT-242-0000272 3.902540e+00
HAT-134-0000031 1.575462e+00
HAT-218-0045071 8.460844e-02
HAT-174-0016699 6.103583e-02
HAT-173-0028527 6.291832e-02
HAT-231-0004186 4.465568e+01
HAT-218-0050300 8.227340e-02
HAT-127-0001820 1.998741e+00
HAT-219-0013279 1.006035e-01
HAT-218-0007457 6.326116e-01
HAT-218-0012501 5.699010e-02
HAT-260-0005596 2.378088e+00
HAT-082-0001742 2.130082e+00
HAT-080-0005478 2.185456e-01
HAT-173-0002459 8.010467e-02
HAT-093-0000007 5.938405e-02
HAT-219-0000435 4.873148e-02
HAT-218-0059943 5.368532e-02
HAT-291-0127930 5.978090e-02
HAT-219-0004659 6.807810e-02
HAT-219-0044305 1.070373e-01
HAT-218-0025423 2.202266e-01
HAT-174-0026875 6.466401e-02
HAT-339-0667505 1.161095e+00
HAT-342-0058429 8.478072e+00
HAT-219-0019915 8.592067e-02
HAT-218-0003112 1.918190e-01
HAT-219-0015406 5.921197e-02
HAT-161-0000908 1.839113e+00
HAT-219-0018125 1.028246e-01
HAT-173-0033445 1.638087e-01
HAT-174-0020332 9.026560e-02
HAT-197-0016678 5.842836e+01
HAT-173-0022771 7.684685e-02
HAT-173-0016244 1.251702e-01
HAT-204-0008704 7.015992e+01
HAT-219-0010544 7.057808e-02
HAT-366-0000003 2.257330e-01
HAT-175-0005807 6.363073e-02
HAT-219-0013107 5.656964e-02
HAT-218-0027760 5.092347e-02
HAT-265-0000382 5.077312e-02
HAT-173-0013526 2.608038e-01
HAT-265-0000573 6.986776e-02
HAT-219-0018561 1.159742e-01
HAT-395-0000466 1.061332e+01
HAT-080-0001660 2.207561e+00
HAT-174-0000032 6.374307e-02
HAT-218-0045437 1.179309e-01
HAT-174-0015506 7.704149e-02
HAT-219-0006541 6.851634e-02
HAT-431-0011832 6.185406e-01
HAT-411-0000217 4.131983e+00
HAT-174-0004663 8.050372e-02
HAT-173-0304458 3.566418e-02
HAT-218-0051958 7.016885e-02
HAT-259-0011937 1.312733e-01
HAT-291-0001145 4.285767e+00
HAT-219-0018610 7.197898e-02
HAT-160-0001495 1.247857e+00
HAT-219-0004208 6.551162e-02
HAT-174-0025270 7.137102e-02
HAT-219-0027448 6.109688e-02
HAT-174-0017934 5.392492e-02
HAT-219-0037775 6.186768e-02
HAT-219-0002068 5.095240e-02
HAT-159-0005485 9.807643e+00
HAT-219-0000288 5.392085e-01
HAT-173-0013782 9.652067e-02
HAT-243-0000190 1.032369e+00
HAT-384-0001469 3.035385e+00
HAT-293-0000060 2.234220e-01
HAT-219-0003438 5.352342e-02
HAT-219-0018090 1.525197e-01
HAT-219-0018504 7.509019e-02
HAT-174-0021053 4.992630e-02
HAT-219-0016760 1.037805e-01
HAT-313-0000090 3.159809e+00
HAT-287-0000121 1.618481e+00
HAT-260-0014997 9.567351e-02
HAT-218-0068947 9.808678e-02
HAT-214-0003067 2.321841e+00
HAT-362-0622773 6.002713e+00
HAT-175-0026542 7.066525e-02
HAT-174-0027923 6.798200e-02
HAT-175-0021244 3.196079e-02
HAT-220-0004440 1.830079e-01
HAT-219-0000044 1.325179e-01
HAT-218-0061486 8.216393e-02
HAT-219-0019398 8.481357e-02
HAT-218-0055251 5.101501e-02
HAT-220-0000295 1.184254e-01
HAT-058-0000272 1.889605e+00
HAT-285-0012594 2.076742e+00
HAT-174-0031216 6.093561e-02
HAT-265-0012868 5.298916e+00
HAT-173-0019009 9.257609e-02
HAT-174-0027637 7.480798e-02
HAT-190-0000698 2.173846e+00
HAT-095-0001879 6.628555e-01
HAT-160-0010203 2.349620e+01
HAT-155-0005179 5.642498e-01
HAT-218-0057970 7.384817e-02
HAT-174-0036947 1.263412e-01
HAT-174-0044287 6.729131e-02
HAT-173-0043232 6.145282e-02
HAT-218-0037817 5.617851e-02
HAT-219-0019507 5.881220e-02
HAT-265-0000104 8.729490e-02
HAT-218-0069046 6.099025e-02
HAT-220-0002752 6.041175e-02
HAT-173-0052000 8.807759e-02
HAT-173-0010884 1.072738e-01
HAT-265-0001390 9.781194e-01
HAT-292-0824019 1.595373e-01
HAT-219-0021263 7.219349e-02
HAT-121-0000082 2.435160e-01
HAT-240-0021689 2.672652e+01
HAT-265-0002008 1.299646e+00
HAT-173-0041114 6.836922e-02
HAT-265-0075631 6.767194e-02
HAT-318-0000002 2.241065e-01
HAT-265-0000469 1.125566e-01
HAT-173-0027473 7.436024e-02
HAT-289-0003625 1.765517e+00
HAT-218-0000437 9.354119e-02
HAT-218-0015151 1.070943e-01
HAT-173-0043009 5.328117e-02
HAT-219-0004181 7.967675e-02
HAT-220-0000946 6.612602e-02
HAT-265-0008307 5.846963e-02
HAT-173-0002997 1.390537e-01
HAT-173-0020898 8.169752e-02
HAT-410-0000177 1.847059e+01
HAT-219-0019563 7.016953e-02
HAT-265-0000921 1.081322e-01
HAT-173-0041869 8.416408e-02
HAT-219-0041344 5.240328e-02
HAT-174-0034809 6.538837e-02
HAT-219-0002174 7.121940e-01
HAT-218-0049856 4.278866e-02
HAT-095-0000396 1.698863e+00
HAT-218-0068318 6.062613e-02
HAT-174-0018257 7.848684e-02
HAT-095-0000020 1.451044e+00
HAT-174-0007400 7.372692e-02
HAT-174-0027704 5.159284e-02
HAT-219-0017577 5.571959e-02
HAT-218-0006535 7.902678e-02
HAT-219-0000108 6.464049e-02
HAT-174-0004358 7.351090e-02
HAT-219-0007266 7.855352e-02
HAT-218-0024533 4.676698e-02
HAT-174-0044396 5.681911e-02
HAT-260-0002687 7.212702e+00
HAT-173-0004398 6.798551e-02
HAT-162-0000033 1.690203e-01
HAT-218-0020391 5.491492e-02
HAT-220-0000099 1.956184e-01
HAT-175-0000452 4.717811e-02
HAT-265-0044392 6.786222e-02
HAT-220-0008569 1.386799e-01
HAT-175-0017304 5.057612e-02
HAT-174-0005576 3.958724e-02
HAT-219-0007977 9.773693e-01
HAT-388-0002625 4.800714e-01
HAT-219-0018094 5.325648e-02
HAT-219-0024453 8.876936e-02
HAT-264-0016041 3.481001e-01
HAT-167-0003393 4.815225e+01
HAT-293-0049660 1.824323e+01
HAT-219-0003231 7.427366e-02
HAT-219-0000226 1.029969e-01
HAT-219-0021671 5.708917e-02
HAT-246-0013742 5.016254e-01
HAT-193-0000776 6.744026e+01
HAT-261-0009852 1.553755e-01
HAT-219-0007025 6.374441e-02
HAT-173-0047024 8.233078e-02
HAT-218-0032556 4.922900e-02
HAT-218-0000378 6.793051e-02
HAT-265-0001877 2.862295e-01
HAT-174-0014885 8.136928e-02
HAT-219-0009090 5.083464e-02
HAT-220-0025208 5.117292e-02
HAT-175-0001115 7.497035e-02
HAT-092-0014777 3.493718e-01
HAT-088-0001244 4.254818e-01
HAT-218-0061265 7.510889e-01
HAT-090-0000008 4.577086e+00
HAT-218-0000072 7.483421e-02
HAT-219-0019310 6.830850e-02
HAT-219-0003876 1.131708e-01
HAT-219-0004372 2.329210e-01
HAT-219-0026631 4.480164e-02
HAT-218-0059261 1.113387e-01
HAT-219-0019551 7.667767e-02
HAT-219-0000062 7.750076e-02
HAT-219-0020483 8.298399e-02
HAT-219-0025405 6.185968e-02
HAT-264-0053544 8.573945e-02
HAT-219-0021388 4.798218e-02
HAT-219-0018424 7.238896e-02
HAT-219-0005197 4.367427e+00
HAT-219-0008866 6.810319e-02
HAT-265-0000176 2.154337e-01
HAT-219-0001162 8.508477e-02
HAT-219-0018519 6.054599e-02
HAT-173-0005195 6.847925e-02
HAT-110-0002382 3.393221e+01
HAT-264-0047443 8.670702e-02
HAT-174-0000739 6.827430e-02
HAT-173-0022772 5.493545e-02
HAT-087-0017903 5.648155e+00
HAT-318-0004651 8.824387e+01
HAT-117-0000080 5.245009e-01
HAT-260-0018669 1.952610e-01
HAT-218-0058950 6.292557e-02
HAT-219-0027453 6.268087e-02
HAT-174-0450598 4.854262e-02
HAT-173-0000342 5.830665e-02
HAT-219-0046442 6.400542e-02
HAT-219-0029246 5.466988e-02
HAT-218-0001114 1.252950e-01
HAT-287-0000030 1.832183e+00
HAT-218-0002322 9.140519e-02
HAT-219-0018177 6.452443e-02
HAT-174-0001336 1.021778e-01
HAT-264-0055174 4.334268e-02
HAT-219-0029780 6.259870e-02
HAT-219-0000207 5.938981e-02
HAT-173-0043100 1.923316e-01
HAT-174-0004100 6.832017e-02
HAT-161-0000856 1.752828e+00
HAT-218-0035012 6.447464e-02
HAT-219-0012367 3.766805e-02
HAT-175-0018020 5.679790e-02
HAT-196-0003282 1.266211e+02
HAT-219-0022294 4.249190e-02
HAT-174-0015652 6.865337e-02
HAT-219-0000389 1.098838e-01
HAT-218-0028422 1.659296e-01
HAT-236-0000097 1.694949e-01
HAT-218-0083945 8.540309e-02
HAT-219-0007186 1.251238e-01
HAT-175-0023861 5.281316e-02
HAT-219-0014783 4.916083e-02
HAT-167-0011107 1.026946e+01
HAT-218-0027115 4.633786e+00
HAT-220-0001072 2.218488e-01
HAT-219-0023069 6.425388e-02
HAT-174-0023363 4.969305e-02
HAT-220-0006276 3.658111e-02
HAT-219-0023604 1.082844e-01
HAT-219-0017199 6.814390e-02
HAT-219-0018953 7.682366e-02
HAT-173-0031945 9.306786e-02
HAT-219-0013274 8.504050e-02
HAT-219-0016820 8.153226e-02
HAT-165-0000006 1.693801e+00
HAT-219-0028069 8.507681e-02
HAT-219-0007184 6.917044e-02
HAT-128-0000285 6.122784e-01
HAT-218-0007185 2.811497e-01
HAT-173-0024835 3.394551e-02
HAT-173-0029362 4.693265e-02
HAT-219-0011209 7.199998e-02
HAT-219-0021217 6.473992e-02
HAT-256-0000026 5.750141e-02
HAT-085-0003472 1.397158e+00
HAT-174-0036140 7.153719e-02
HAT-219-0025709 7.845933e-02
HAT-220-0000471 8.255477e-02
HAT-174-0001371 1.472074e-01
HAT-218-0052634 5.212873e-02
HAT-219-0010712 2.430935e-01
HAT-219-0013143 7.182010e-02
HAT-219-0018851 6.061967e-02
HAT-219-0024125 4.621279e-02
HAT-362-0000220 1.184374e+00
HAT-175-0018320 5.267419e-02
HAT-106-0000022 1.334460e-01
HAT-174-0010875 6.974938e-02
HAT-089-0002223 4.438871e+01
HAT-174-0000419 7.034008e-02
HAT-219-0000159 8.002227e-02
HAT-410-0029771 1.778579e+01
HAT-059-0001023 9.269562e-01
HAT-219-0007313 7.067876e-02
HAT-259-0010806 6.410851e-01
HAT-218-0058601 6.690300e-02
HAT-193-0003992 4.080370e+01
HAT-219-0003798 6.188881e-02
HAT-219-0036592 8.409249e-02
HAT-219-0006686 4.318870e-01
HAT-174-0012632 8.753944e-02
HAT-173-0022481 5.888275e-02
HAT-219-0001100 3.545720e-01
HAT-219-0003146 5.248268e-02
HAT-172-0058993 9.648260e+00
HAT-219-0018632 6.142654e-02
HAT-292-0011880 6.481954e+00
HAT-151-0001089 1.348932e+02
HAT-212-0000561 9.140004e-01
HAT-219-0000133 5.577741e-02
HAT-319-0002087 5.190939e+01
HAT-219-0023742 1.159211e-01
HAT-265-0030018 6.431013e-02
HAT-384-0002617 6.610373e+00
HAT-286-0003105 1.827901e+01
HAT-218-0027445 5.923625e-02
HAT-264-0002945 1.589901e-01
HAT-219-0002775 6.684988e-02
HAT-357-0000026 4.395540e+00
HAT-174-0000241 5.870303e-02
HAT-358-0000247 2.580281e+00
HAT-292-0000848 3.960451e-01
HAT-174-0034006 4.717144e-02
HAT-265-0003642 8.872272e-02
HAT-218-0011957 8.045817e-02
HAT-204-0018332 1.160347e+01
HAT-219-0001096 1.179683e-01
HAT-088-0000796 1.403385e+00
HAT-174-0010144 7.508120e-02
HAT-265-0051202 4.103801e-02
HAT-218-0060098 7.998410e-02
HAT-219-0041981 6.700132e-02
HAT-219-0000702 1.259530e-01
HAT-219-0000552 6.691053e-02
HAT-218-0001827 3.514270e+00
HAT-218-0033875 4.505365e-02
HAT-175-0000100 3.560759e-02
HAT-174-0031214 3.312438e-01
HAT-218-0021033 1.106282e-01
HAT-220-0000571 3.974645e-01
HAT-218-0044543 5.036054e-02
HAT-219-0004377 5.741591e-02
HAT-219-0019781 4.225501e-02
HAT-265-0013855 9.180365e-01
HAT-219-0018847 5.660762e-02
HAT-219-0019348 5.349796e-02
HAT-264-0007129 5.649797e-01
HAT-218-0026454 8.001864e-02
HAT-218-0023286 5.773169e-02
HAT-175-0004227 3.911665e-02
HAT-194-0000281 2.395283e+00
HAT-219-0026654 4.917538e-02
HAT-218-0572286 2.433572e-01
HAT-093-0003987 1.916874e+00
HAT-313-0001881 7.391603e+01
HAT-218-0009789 6.331306e-02
HAT-191-0006332 1.045196e+01
HAT-174-0025905 1.233207e-01
HAT-265-0058309 6.694526e-02
HAT-256-0000002 3.651891e-02
HAT-219-0007818 1.263232e-01
HAT-173-0035060 1.017576e-01
HAT-218-0007517 6.755487e-02
HAT-219-0331150 5.785162e-02
HAT-175-0030946 1.102696e-01
HAT-159-0070761 4.714236e+00
HAT-218-0009989 7.767174e-02
HAT-173-0019778 9.833001e-02
HAT-197-0005433 1.576805e+02
HAT-123-0000017 7.208132e-01
HAT-059-0001698 1.196521e+00
HAT-287-0006680 9.839496e+00
HAT-166-0001096 3.121819e+01
HAT-173-0034400 7.560259e-02
HAT-259-0000875 6.956173e+00
HAT-088-0022700 1.094012e+00
HAT-265-0002889 8.660702e-02
HAT-260-0004811 1.758576e-01
HAT-219-0001443 4.604370e-01
HAT-218-0016039 9.903269e-02
HAT-173-0007561 9.001976e-02
HAT-057-0001765 8.629845e-01
HAT-266-0011599 6.359138e-02
HAT-089-0004652 1.338736e+00
HAT-173-0002267 5.721215e-02
HAT-173-0021428 8.937473e-02
HAT-174-0023551 5.654881e-02
HAT-219-0043119 5.895278e-02
HAT-175-0004430 9.695397e-02
HAT-219-0001292 1.121100e+00
HAT-220-0023864 4.786291e-02
HAT-219-0047198 8.967774e-02
HAT-219-0005523 4.210403e+00
HAT-219-0001080 3.596184e-01
HAT-219-0036497 4.084239e-02
HAT-219-0017107 9.128546e-02
HAT-173-0008756 8.437879e-02
HAT-259-0013556 1.031136e-01
HAT-209-0000744 2.590721e+00
HAT-270-0002666 8.470818e+01
HAT-237-0002943 1.960639e+01
HAT-219-0017079 7.464456e-02
HAT-340-0000155 2.105291e-01
HAT-219-0000236 1.039865e-01
HAT-218-0021959 4.830194e-02
HAT-167-0001922 2.684580e+01
HAT-188-0001169 1.294828e+00
HAT-288-0000038 6.289399e-01
HAT-177-0000043 1.893546e-01
HAT-218-0055767 5.456902e-02
HAT-219-0018798 6.832615e-02
HAT-174-0026941 5.078836e-02
HAT-188-0000394 1.841507e+00
HAT-218-0045816 7.066241e-02
HAT-218-0000116 3.908117e-02
HAT-218-0001428 9.927836e-02
HAT-292-0001014 1.393572e-01
HAT-218-0039939 5.038178e-02
HAT-166-0007189 2.617237e-01
HAT-173-0047387 6.049343e-02
HAT-219-0003736 5.515176e-01
HAT-175-0022464 4.694025e-02
HAT-174-0015963 5.251913e-02
HAT-219-0006126 6.586397e-02
HAT-265-0063491 4.020065e-02
HAT-214-0007808 1.811792e+00
HAT-219-0000828 9.620425e-02
HAT-259-0003585 1.044478e+01
HAT-385-0021542 1.030562e+02
HAT-218-0023803 9.051226e-02
HAT-173-0007242 9.925372e-02
HAT-173-0000369 1.274697e+01
HAT-173-0375478 8.355277e-02
HAT-218-0034609 9.774304e-02
HAT-218-0041028 5.506268e-02
HAT-219-0027268 7.626509e-02
HAT-219-0000215 1.121697e-01
HAT-265-0002265 9.849651e-02
HAT-218-0026213 4.409024e-02
HAT-088-0000017 2.011952e+00
HAT-220-0000367 1.399856e-01
HAT-219-0019113 7.128038e-02
HAT-219-0005579 7.104571e-02
HAT-132-0010357 8.518573e-01
HAT-384-0004568 6.618251e-01
HAT-219-0003395 1.091422e-01
HAT-270-0002390 5.959713e+01
HAT-265-0000837 7.829806e-02
HAT-219-0013807 7.111003e-02
HAT-174-0027061 4.240053e-02
HAT-173-0039504 4.296589e-01
HAT-265-0003449 7.561091e-02
HAT-152-0001093 2.520097e+00
HAT-173-0035063 9.872574e-02
HAT-219-0004725 9.684857e-02
HAT-160-0020780 2.705760e+00
HAT-175-0019273 6.432978e-02
HAT-219-0013913 3.656689e-01
HAT-174-0001663 9.905916e-02
HAT-219-0000138 8.228712e-02
HAT-219-0027183 5.777915e-02
HAT-218-0987151 6.554067e-02
HAT-362-0006765 8.320223e+00
HAT-292-0005289 5.643824e-02
HAT-064-0000040 3.316648e+00
HAT-218-0006841 8.052497e-02
HAT-265-0004374 1.054114e-01
HAT-265-0037644 4.921698e-02
HAT-088-0053484 1.732826e+00
HAT-218-0000513 6.014905e-02
HAT-314-0007731 3.871357e+00
HAT-260-0008559 1.519550e+01
HAT-218-0064874 6.841314e-02
HAT-185-0000771 4.034289e+00
HAT-285-0000497 2.004206e+00
HAT-192-0002058 2.776322e+01
HAT-218-0042448 5.223067e-02
HAT-125-0000424 1.208503e+00
HAT-219-0000863 1.970114e-01
HAT-174-0027097 8.585480e-02
HAT-125-0001038 4.903935e+00
HAT-264-0012850 1.299501e-01
HAT-219-0010438 6.496205e-02
HAT-058-0000035 1.243937e-01
HAT-218-0038219 6.682647e-02
HAT-219-0001508 1.186415e-01
HAT-219-0008037 7.933931e-02
HAT-218-0021201 5.364289e-02
HAT-187-0000017 1.200566e-01
HAT-219-0006565 7.271343e-02
HAT-314-0051062 7.214723e+01
HAT-218-0009893 5.187997e-02
HAT-219-0019342 5.837914e-02
HAT-219-0000024 9.376100e-02
HAT-220-0003075 5.504973e-02
HAT-218-0022135 6.334940e-02
HAT-219-0018380 8.707459e-02
HAT-133-0000742 2.131869e+01
HAT-164-0001114 7.786298e+01
HAT-218-0038127 1.942637e-01
HAT-214-0014454 1.604062e-01
HAT-219-0011620 5.472050e-02
HAT-086-0206310 9.303621e-02
HAT-218-0027107 6.768735e-02
HAT-219-0000464 5.885743e-02
HAT-173-0034740 4.336228e-01
HAT-093-0000017 1.750192e+00
HAT-219-0018951 9.868275e-02
HAT-264-0051291 5.461314e-02
HAT-264-0013868 6.514825e-02
HAT-215-0000770 9.201768e+00
HAT-121-0013848 1.260014e+00
HAT-342-0030008 6.039133e+01
HAT-219-0013993 6.433807e-02
HAT-219-0026020 1.294427e-01
HAT-292-0029674 8.709562e+00
HAT-219-0001453 4.806800e-01
HAT-219-0050788 6.043954e-02
HAT-219-0008817 8.713057e-02
HAT-064-0000168 1.743847e+00
HAT-116-0000398 4.926955e-01
HAT-265-0000158 4.177055e-02
HAT-175-0001106 9.500389e-01
HAT-174-0005199 6.047430e-02
HAT-173-0010856 7.580238e-02
HAT-161-0001740 1.733145e+00
HAT-265-0004130 2.468917e-01
HAT-218-0018219 6.322728e-02
HAT-219-0022720 1.134437e-01
HAT-219-0001760 6.380756e-02
HAT-174-0035249 7.141037e-02
HAT-219-0037102 8.503810e-02
HAT-173-0034820 2.013322e-01
HAT-363-0033581 3.486743e+01
HAT-287-0003650 1.822363e+02
HAT-259-0009679 1.432904e+00
HAT-383-0000065 2.268210e-01
HAT-242-0041891 1.291767e+01
HAT-384-0001093 5.876913e-01
HAT-123-0000989 1.784398e+00
HAT-219-0030872 6.876309e-02
HAT-218-0022940 5.950928e-02
HAT-219-0006432 1.185970e-01
HAT-293-0000483 7.939994e-01
HAT-265-0000786 5.173578e-02
HAT-218-0039305 5.876402e-02
HAT-265-0001481 4.411538e-01
HAT-265-0001968 1.380405e-01
HAT-174-0043150 4.311981e-02
HAT-173-0047147 2.714730e-02
HAT-219-0018270 1.749837e-01
HAT-174-0003696 1.586782e-01
HAT-218-0049032 8.813911e-02
HAT-089-0000046 4.842791e+00
HAT-173-0035805 5.059295e-02
HAT-265-0004578 8.168180e-02
HAT-218-0000505 8.263025e-02
HAT-174-0028655 6.408132e-02
HAT-141-0005842 9.779004e+00
HAT-175-0021994 8.711132e-02
HAT-260-0004833 8.759187e-01
HAT-173-0034793 3.019016e-02
HAT-264-0004724 6.184513e-02
HAT-173-0022743 9.515846e-02
HAT-173-0000157 8.296898e-01
HAT-175-0024422 7.182305e-02
HAT-219-0006370 8.172608e-02
HAT-128-0000046 1.894514e+00
HAT-218-0001632 1.332308e-01
HAT-219-0000021 2.041622e-01
HAT-220-0000582 4.249974e-02
HAT-361-0046091 1.401506e+00
HAT-217-0000277 7.225195e+00
HAT-219-0003758 1.147632e+00
HAT-264-0002352 6.542494e-02
HAT-218-0043282 6.638761e-02
HAT-174-0010259 7.089147e-02
HAT-173-0016939 9.233324e-02
HAT-089-0000913 5.209609e+00
HAT-173-0007522 4.459495e-02
HAT-293-0000728 7.759689e-01
HAT-219-0012579 6.446669e-02
HAT-285-0000538 1.165751e+01
HAT-175-0026418 1.329146e-01
HAT-155-0007988 9.742743e-02
HAT-127-0002338 2.860413e+01
HAT-218-0000755 2.668576e-01
HAT-219-0000232 4.027513e-01
HAT-219-0021211 2.203996e+00
HAT-174-0000197 3.124285e-01
HAT-218-0052214 5.514388e-02
HAT-174-0042123 9.692688e-02
HAT-174-0024918 5.875943e-02
HAT-174-0019205 1.223308e-01
HAT-219-0007612 7.141609e-02
HAT-218-0055216 7.699475e-02
HAT-219-0015062 1.142239e-01
HAT-219-0020520 1.046508e-01
HAT-173-0019317 2.902887e-02
HAT-436-0002409 2.046846e+00
HAT-219-0001863 9.941504e-02
HAT-146-0000669 2.946603e+01
HAT-175-0016691 5.997279e-02
HAT-218-0001626 6.811625e-02
HAT-219-0019029 8.836108e-02
HAT-215-0000776 4.516996e+01
HAT-219-0019069 7.823182e-02
HAT-150-0000504 5.826673e+01
HAT-219-0019837 1.537943e-01
HAT-219-0018892 8.743646e-02
HAT-264-0006692 1.373277e-01
HAT-194-0000028 8.752814e+00
HAT-218-0000781 6.341454e-02
HAT-174-0017911 8.466883e-02
HAT-219-0013105 7.454007e-02
HAT-218-0000196 1.115331e-01
HAT-219-0004929 4.747746e+00
HAT-265-0006818 5.473404e+01
