     hat_id      | ndet  |                           full_lc_fpath
 HAT-242-0000822 |  2064 | 242/HAT-242-0000822-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-242-0000861 |  2064 | 242/HAT-242-0000861-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-242-0000934 |  2064 | 242/HAT-242-0000934-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-242-0001071 |  2064 | 242/HAT-242-0001071-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-242-0001705 |  2064 | 242/HAT-242-0001705-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-242-0001711 |  2064 | 242/HAT-242-0001711-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-242-0002014 |  2064 | 242/HAT-242-0002014-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-242-0002088 |  2064 | 242/HAT-242-0002088-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-242-0002142 |  2064 | 242/HAT-242-0002142-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-242-0002318 |  2064 | 242/HAT-242-0002318-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-242-0002337 |  2064 | 242/HAT-242-0002337-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-242-0002513 |  2064 | 242/HAT-242-0002513-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-242-0002550 |  2064 | 242/HAT-242-0002550-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-242-0003022 |  2064 | 242/HAT-242-0003022-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-242-0003029 |  2064 | 242/HAT-242-0003029-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-242-0004283 |  2064 | 242/HAT-242-0004283-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-242-0004340 |  2064 | 242/HAT-242-0004340-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-242-0004586 |  2060 | 242/HAT-242-0004586-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-242-0005113 |  2064 | 242/HAT-242-0005113-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-242-0005784 |  2064 | 242/HAT-242-0005784-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-242-0005864 |  2064 | 242/HAT-242-0005864-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-242-0006796 |  2064 | 242/HAT-242-0006796-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-242-0007779 |  2063 | 242/HAT-242-0007779-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-242-0007999 |  2064 | 242/HAT-242-0007999-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-242-0009581 |  2064 | 242/HAT-242-0009581-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-242-0009716 |  2064 | 242/HAT-242-0009716-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-242-0010782 |  2064 | 242/HAT-242-0010782-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-242-0011845 |  2064 | 242/HAT-242-0011845-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-242-0012903 |  2059 | 242/HAT-242-0012903-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-242-0015086 |  2062 | 242/HAT-242-0015086-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-242-0016328 |  2058 | 242/HAT-242-0016328-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-242-0017617 |  2064 | 242/HAT-242-0017617-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-242-0025060 |  2059 | 242/HAT-242-0025060-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-242-0026174 |  2059 | 242/HAT-242-0026174-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-242-0034689 |  2049 | 242/HAT-242-0034689-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-242-0035233 |  2051 | 242/HAT-242-0035233-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-242-0037172 |  2060 | 242/HAT-242-0037172-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-242-0038489 |  2038 | 242/HAT-242-0038489-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-242-0041891 |  2053 | 242/HAT-242-0041891-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-242-0042594 |  2046 | 242/HAT-242-0042594-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-242-0053169 |  2050 | 242/HAT-242-0053169-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-243-0000033 |  2064 | 243/HAT-243-0000033-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-243-0000134 |  2054 | 243/HAT-243-0000134-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-243-0000190 |  2064 | 243/HAT-243-0000190-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-243-0000521 |  2064 | 243/HAT-243-0000521-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-243-0000780 |  2064 | 243/HAT-243-0000780-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-243-0000823 |  2051 | 243/HAT-243-0000823-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-243-0001995 |  2045 | 243/HAT-243-0001995-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-243-0002126 |  2064 | 243/HAT-243-0002126-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-243-0002332 |  2064 | 243/HAT-243-0002332-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-243-0004924 |  2064 | 243/HAT-243-0004924-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-243-0021393 |  2061 | 243/HAT-243-0021393-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-243-0022475 |  2063 | 243/HAT-243-0022475-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-243-0077862 |  2056 | 243/HAT-243-0077862-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-244-0000184 | 10145 | 244/HAT-244-0000184-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-244-0019270 | 10143 | 244/HAT-244-0019270-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-244-0027930 |  8330 | 244/HAT-244-0027930-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-244-0040477 | 10134 | 244/HAT-244-0040477-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-244-0046391 | 10140 | 244/HAT-244-0046391-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-245-0000082 |  3270 | 245/HAT-245-0000082-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-245-0000218 |  3393 | 245/HAT-245-0000218-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-245-0000416 | 13519 | 245/HAT-245-0000416-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-245-0000494 |  3396 | 245/HAT-245-0000494-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-245-0000658 |  3280 | 245/HAT-245-0000658-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-245-0001425 |  3421 | 245/HAT-245-0001425-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-245-0001646 |  9239 | 245/HAT-245-0001646-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-245-0001773 |  3266 | 245/HAT-245-0001773-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-245-0002385 |  3315 | 245/HAT-245-0002385-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-245-0002557 |  3398 | 245/HAT-245-0002557-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-245-0002781 |  3362 | 245/HAT-245-0002781-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-245-0003332 | 11970 | 245/HAT-245-0003332-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-245-0003395 | 13519 | 245/HAT-245-0003395-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-245-0010056 |  3340 | 245/HAT-245-0010056-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-245-0015101 |  3337 | 245/HAT-245-0015101-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-245-1421697 |  3419 | 245/HAT-245-1421697-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-246-0000007 |  9067 | 246/HAT-246-0000007-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-246-0000011 |  8966 | 246/HAT-246-0000011-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-246-0000068 |  5641 | 246/HAT-246-0000068-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-246-0000114 |  9086 | 246/HAT-246-0000114-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-246-0000257 |  8972 | 246/HAT-246-0000257-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-246-0000417 |  9048 | 246/HAT-246-0000417-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-246-0000817 |  4361 | 246/HAT-246-0000817-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-246-0002021 |  5634 | 246/HAT-246-0002021-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-246-0002854 |  9041 | 246/HAT-246-0002854-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-246-0003886 |  9080 | 246/HAT-246-0003886-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-246-0009716 |  3370 | 246/HAT-246-0009716-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-246-0012790 |  5520 | 246/HAT-246-0012790-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-246-0013742 |  9049 | 246/HAT-246-0013742-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-246-0015854 |  9067 | 246/HAT-246-0015854-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-246-0017847 |  5555 | 246/HAT-246-0017847-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-246-0020332 |  8939 | 246/HAT-246-0020332-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-246-1266798 |  9083 | 246/HAT-246-1266798-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-246-1267810 |  5552 | 246/HAT-246-1267810-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-247-0000008 |  5339 | 247/HAT-247-0000008-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-247-0000145 |  5420 | 247/HAT-247-0000145-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-247-0000256 |  5421 | 247/HAT-247-0000256-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-247-0000360 |  5426 | 247/HAT-247-0000360-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-247-0019271 |  5289 | 247/HAT-247-0019271-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-248-0000001 |  5930 | 248/HAT-248-0000001-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-248-0000004 |  5932 | 248/HAT-248-0000004-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-248-0000005 |  5934 | 248/HAT-248-0000005-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-248-0000036 |  5934 | 248/HAT-248-0000036-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-248-0000069 |  5922 | 248/HAT-248-0000069-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-248-0000132 |  5930 | 248/HAT-248-0000132-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-248-0000497 |  5922 | 248/HAT-248-0000497-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-248-0001093 |  5913 | 248/HAT-248-0001093-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-248-0001371 |  5931 | 248/HAT-248-0001371-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-248-0001585 |  5926 | 248/HAT-248-0001585-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-248-0002850 |  5461 | 248/HAT-248-0002850-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-249-0000001 |  5932 | 249/HAT-249-0000001-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-249-0000002 |  5934 | 249/HAT-249-0000002-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-249-0000014 |  5934 | 249/HAT-249-0000014-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-249-0000018 |  5934 | 249/HAT-249-0000018-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-249-0000037 |  5934 | 249/HAT-249-0000037-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-249-0000063 |  5934 | 249/HAT-249-0000063-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-249-0000302 |  5933 | 249/HAT-249-0000302-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-249-0001039 |  5934 | 249/HAT-249-0001039-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-249-0001088 | 11524 | 249/HAT-249-0001088-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-249-0001117 |  5924 | 249/HAT-249-0001117-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-249-0006738 |  5929 | 249/HAT-249-0006738-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-249-0007006 |  5934 | 249/HAT-249-0007006-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-250-0000005 |  5934 | 250/HAT-250-0000005-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-250-0000007 |  5934 | 250/HAT-250-0000007-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-250-0000009 |  5934 | 250/HAT-250-0000009-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-250-0000010 |  5934 | 250/HAT-250-0000010-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-250-0000020 |  5933 | 250/HAT-250-0000020-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-250-0000051 |  5934 | 250/HAT-250-0000051-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-250-0000618 |  5932 | 250/HAT-250-0000618-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-250-0001536 |  5933 | 250/HAT-250-0001536-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-250-0002448 |  5934 | 250/HAT-250-0002448-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-250-0009555 |  5934 | 250/HAT-250-0009555-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-250-0012095 |  5689 | 250/HAT-250-0012095-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-250-0012815 |  5913 | 250/HAT-250-0012815-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-250-0014792 |  5933 | 250/HAT-250-0014792-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-252-0000003 |  4373 | 252/HAT-252-0000003-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-252-0000008 |  4373 | 252/HAT-252-0000008-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-252-0000017 |  4373 | 252/HAT-252-0000017-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-253-0000001 |  4372 | 253/HAT-253-0000001-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-253-0000232 |  4373 | 253/HAT-253-0000232-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-253-0000289 |  4373 | 253/HAT-253-0000289-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-256-0000002 | 10232 | 256/HAT-256-0000002-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-256-0000026 | 10232 | 256/HAT-256-0000026-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-256-0004885 | 10232 | 256/HAT-256-0004885-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-256-0005695 | 10233 | 256/HAT-256-0005695-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-256-0011211 | 10233 | 256/HAT-256-0011211-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-257-0000001 | 10233 | 257/HAT-257-0000001-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-257-0000002 | 10233 | 257/HAT-257-0000002-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-257-0000004 | 10233 | 257/HAT-257-0000004-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-257-0000007 | 10233 | 257/HAT-257-0000007-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-257-0000015 | 14078 | 257/HAT-257-0000015-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-257-0000024 | 10231 | 257/HAT-257-0000024-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-257-0000138 | 10232 | 257/HAT-257-0000138-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-257-0000348 | 10233 | 257/HAT-257-0000348-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-257-0003528 | 10233 | 257/HAT-257-0003528-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-258-0000009 | 18577 | 258/HAT-258-0000009-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-258-0000065 |  6340 | 258/HAT-258-0000065-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-258-0000874 |  3547 | 258/HAT-258-0000874-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0000002 |  6342 | 259/HAT-259-0000002-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0000004 |  6342 | 259/HAT-259-0000004-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0000008 |  6340 | 259/HAT-259-0000008-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0000029 | 14309 | 259/HAT-259-0000029-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0000033 |  6340 | 259/HAT-259-0000033-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0000064 |  6341 | 259/HAT-259-0000064-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0000082 |  6341 | 259/HAT-259-0000082-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0000103 |  6439 | 259/HAT-259-0000103-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0000124 |  6342 | 259/HAT-259-0000124-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0000161 |  6338 | 259/HAT-259-0000161-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0000197 | 14308 | 259/HAT-259-0000197-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0000770 | 14309 | 259/HAT-259-0000770-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0000802 | 14307 | 259/HAT-259-0000802-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0000875 |  6409 | 259/HAT-259-0000875-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0000897 |  6342 | 259/HAT-259-0000897-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0000968 | 14308 | 259/HAT-259-0000968-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0001031 | 14306 | 259/HAT-259-0001031-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0001316 |  6342 | 259/HAT-259-0001316-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0001371 | 13527 | 259/HAT-259-0001371-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0001450 |  6342 | 259/HAT-259-0001450-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0001451 |  6340 | 259/HAT-259-0001451-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0001492 | 14310 | 259/HAT-259-0001492-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0001804 | 14264 | 259/HAT-259-0001804-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0001850 |  9235 | 259/HAT-259-0001850-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0002068 | 10008 | 259/HAT-259-0002068-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0002204 |  6342 | 259/HAT-259-0002204-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0002228 |  6338 | 259/HAT-259-0002228-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0002417 |  6328 | 259/HAT-259-0002417-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0002484 | 14308 | 259/HAT-259-0002484-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0002521 |  6340 | 259/HAT-259-0002521-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0002558 |  6336 | 259/HAT-259-0002558-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0002563 | 14309 | 259/HAT-259-0002563-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0002872 | 14307 | 259/HAT-259-0002872-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0003090 | 14308 | 259/HAT-259-0003090-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0003093 | 14307 | 259/HAT-259-0003093-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0003104 | 14310 | 259/HAT-259-0003104-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0003417 | 14305 | 259/HAT-259-0003417-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0003441 | 14289 | 259/HAT-259-0003441-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0003585 |  6340 | 259/HAT-259-0003585-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0004219 | 14304 | 259/HAT-259-0004219-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0004239 | 14308 | 259/HAT-259-0004239-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0004244 | 14306 | 259/HAT-259-0004244-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0004328 |  6338 | 259/HAT-259-0004328-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0004354 | 14303 | 259/HAT-259-0004354-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0004456 |  6340 | 259/HAT-259-0004456-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0005520 |  6340 | 259/HAT-259-0005520-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0005577 | 14306 | 259/HAT-259-0005577-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0005937 |  6338 | 259/HAT-259-0005937-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0006003 | 14307 | 259/HAT-259-0006003-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0006070 |  6337 | 259/HAT-259-0006070-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0006122 |  6337 | 259/HAT-259-0006122-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0006183 | 14302 | 259/HAT-259-0006183-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0006356 |  6337 | 259/HAT-259-0006356-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0006385 |  6334 | 259/HAT-259-0006385-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0006395 | 14290 | 259/HAT-259-0006395-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0006679 | 14306 | 259/HAT-259-0006679-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0006855 | 14256 | 259/HAT-259-0006855-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0006986 |  6339 | 259/HAT-259-0006986-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0007159 |  6332 | 259/HAT-259-0007159-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0007336 | 14260 | 259/HAT-259-0007336-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0007420 |  6329 | 259/HAT-259-0007420-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0007512 | 14276 | 259/HAT-259-0007512-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0007594 | 14306 | 259/HAT-259-0007594-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
 HAT-259-0007602 |  6333 | 259/HAT-259-0007602-8dc7a897a5144f63854c9f8d8b543069-hatlc.csv.gz
